0.004717568	-0.035115413	-0.024985112	-0.008880096	0.05677009	0.032386288	0.021025546	0.050031044	0.013187847	0.026469626	0.007303748	0.044909704	0.07520075	0.06052055	0.026121514	-0.03704641
0.0051756855	-0.040172886	0.05536695	-0.073059335	0.09733904	0.03355739	0.05784577	0.06998395	0.019664647	0.038484253	0.010813639	0.10471486	0.030609464	0.03802396	-0.003981934	-0.05573397
0.06885154	-0.02058773	0.06970129	-0.016223112	0.09063807	0.02118831	0.036932003	0.053327955	0.06190643	0.010011238	0.024434151	0.071094014	0.00021140004	0.08883391	-0.045556895	-0.055381313
0.048886552	-0.05580115	-0.05354663	-0.03618599	0.047899146	0.095260836	0.075156465	0.08090287	0.08431589	-0.012947356	0.08095365	0.016464856	0.011309432	0.07013945	-0.02083102	-0.13142537
0.021005299	0.020831492	0.025452998	0.013998929	0.094301306	0.011046559	-0.0115649495	0.10873708	0.021317989	-0.04016923	-0.022291182	-0.017281746	0.07903161	0.058691166	0.011644327	-0.094330646
0.009464859	-0.031470977	0.029577706	-0.05768425	0.008946713	0.021242587	0.095547214	0.025282681	-0.0671221	0.005776094	0.027905108	-0.0665104	-0.02800526	0.0005336797	-0.0075287577	-0.064140566
0.066492476	-0.0041731102	-0.022923535	0.036061656	0.09310255	0.037775062	-0.004649334	0.12684423	0.02724597	0.034917653	0.03829378	0.03885503	0.024379618	0.02780898	-0.026078159	-0.08124213
0.010525427	0.022482054	0.037758563	0.004611081	0.012993623	0.07186578	0.082417555	0.12954614	-0.0016614127	0.011554716	0.04411528	0.03268791	0.03712764	0.05284707	-0.023354137	-0.073552005
0.058077544	0.008719085	-0.048647895	-0.02357967	0.078843944	-0.006993765	0.046105415	0.10678365	1.9747109e-05	0.09091232	0.0014904969	-0.002565229	-0.028770218	0.093044944	-0.03549867	-0.03121426
0.04068965	-0.09396952	0.031498123	-0.032165088	0.1655423	-0.03574676	-0.005829477	0.046112888	0.034358244	0.08213466	-0.030826626	-0.015600277	-0.005488563	0.046602823	-0.03180387	-0.050194472
0.0023888724	-0.04121053	0.063882746	-0.0054885168	0.07357162	-0.0017402046	0.06935804	0.00067218475	-0.0029071965	0.047916155	0.020644985	0.024212021	0.061827812	0.025495628	0.056565024	-0.008313529
-0.014511475	-0.014437194	-0.039383955	-0.05103316	0.14005488	-0.012111152	0.03635562	0.06473151	-0.045091454	0.01764584	0.0065439	-0.045362547	-0.025975928	0.028536988	0.052979175	-0.05089917
-0.00861534	0.0275798	0.07271225	-0.0054571237	-0.0037078748	0.02103582	0.10551567	0.047147542	-0.0057529868	-0.01259392	0.049892254	0.1320061	-0.054187182	0.09999651	0.012826781	-0.011454119
-0.04413752	-0.009598946	0.0031895132	-0.059868034	0.028222803	0.0048585185	0.018631643	0.13849503	-0.0743197	0.043934926	-0.042933714	0.07097833	0.028493032	0.07036789	-0.017882986	-0.070873335
0.09161109	-0.028141517	0.037596237	0.048174627	0.029524267	0.037031807	0.062403936	0.06972817	0.047963757	0.011370421	0.013782039	0.003588988	0.08424026	0.12138824	-0.0043232427	-0.020053698
-0.017162157	-0.08433882	0.010323322	-0.03184737	0.021668604	0.008023957	-0.007264673	0.037654363	0.042738922	-0.056079265	-0.058210727	0.036074683	0.06251766	0.0201488	0.063234635	-0.060878944
0.01771522	-0.05348086	0.085432276	-0.053559672	0.07342657	0.071157195	0.17009266	0.044513002	-0.058453724	0.005262041	0.085617736	0.05996626	0.052411065	0.048736773	0.114853516	-0.038299985
0.016948784	-0.037812848	0.09099613	-0.08079225	0.00239264	0.08822583	0.09826056	0.041560452	-0.07434042	-0.0026877604	-0.052155286	0.062622786	-0.06622757	-8.5560205e-06	0.0010412616	0.013562792
0.005394486	0.032513052	0.012842875	-0.08302759	0.07491033	0.00019530757	0.12151682	0.016042177	-0.041138485	0.03265718	0.093472265	-0.031710833	-0.077553265	0.047888454	-0.013608891	-0.07863314
-0.008909784	-0.0074037444	0.06380563	-0.05580371	0.12935175	-0.01699534	-0.0069647753	0.10299991	0.054649737	-0.021696752	0.09911046	0.004044075	0.0018268827	0.14490274	0.0038783476	-0.016773785
-0.09903133	-0.017998613	0.021371622	0.019229956	0.07072194	0.025218302	0.06961429	-0.0066317213	0.003464816	0.06399261	0.036508363	0.023327349	0.04646925	0.04597013	-0.068699695	-0.07364953
-0.07857644	0.07302465	-0.027980927	0.013640785	0.01332237	0.09569398	-0.017053122	0.012206276	-0.043130998	0.046775155	-0.036080174	0.07586806	0.051869925	-0.012645846	-0.045365486	-0.018220494
0.037135605	-0.13201822	0.028430764	0.030903753	0.049837604	-0.04518312	0.072830826	-0.021407481	0.058902692	-0.028166564	0.013205931	0.009645392	-0.012614766	0.01246023	-0.087216645	0.0065832003
-0.017136784	-0.033571098	-0.03680179	-0.09248696	0.03344571	0.011639009	-0.010694399	0.030241711	0.012617077	-0.050252505	0.025315575	0.018756563	0.03788036	0.08508297	-0.06884681	-0.04900337
0.07990267	-0.035265718	-0.00511054	-0.029916914	-0.012014503	0.03561938	0.056532305	0.14110477	-0.0077749314	0.1667306	-0.007928037	0.041264668	0.04884784	-0.0048243143	0.006368594	-0.0090737045
0.00793996	-0.004850002	-0.052655958	-0.10813188	0.07390295	0.053039484	0.06096921	0.09613532	-0.08795285	0.018131042	0.024848754	-0.063239366	0.08927299	0.047763154	-0.005757318	-0.071171276
0.0464014	-0.07248868	0.022071494	-0.06611602	-0.007209586	0.014653488	0.1268822	0.0001043059	0.024484552	-0.0801271	-0.07900904	0.011885424	0.07868569	-0.06836369	-0.017258763	-0.086871676
0.00015376646	0.07456233	0.004096104	-0.07033544	-0.053489465	0.09907144	0.020712618	0.026254574	-0.0153519865	-0.055108342	0.07631862	0.031859282	0.050068494	-0.04431785	0.09313238	-0.027544621
0.0012461948	-0.10211792	0.03740906	-0.073878214	0.027333608	-0.01637899	-0.0057509355	0.03411075	-0.027346987	-0.040563792	-0.03108443	0.055865105	-0.014317479	0.046231963	0.005190856	-0.045391027
0.106178746	0.043432705	-0.064365484	-0.015214593	-0.018698078	-0.028778847	0.002064265	0.0739033	0.0015168845	0.02310779	-0.0046218596	-0.015973784	0.014563534	0.073021024	-0.058274854	-0.012052096
-0.056191083	0.0044611995	-0.013938467	0.016434245	-0.011404187	0.014959917	0.029029628	0.16140188	-0.06252816	-0.043481164	-0.059690822	0.019493055	0.023138434	0.010839502	-0.114519246	-0.041442156
0.031984694	-0.015303113	-0.008600251	-0.029909652	0.05302993	0.043898743	0.171909	-0.026055682	0.015588802	0.04981834	0.010170353	0.09458483	0.13229533	0.12018016	0.05393837	-0.031651553
-0.029918093	-0.042480405	0.036137037	-0.07047948	0.08989247	0.109437	0.0032024556	0.04964664	-0.0054195332	-0.004698017	0.010279584	-0.034691058	0.012478609	-0.0689186	-0.055370156	-0.0834682
-0.028907536	0.03249476	0.011087482	-0.028822573	0.0688031	0.0017768726	-0.007485898	-0.017004922	-0.054362386	-0.04967444	0.001640698	0.008578154	0.058000043	0.029293159	0.004900613	-0.038874175
0.07435061	-0.014609853	-0.031171188	0.042806163	0.06738611	-0.06488905	-0.013177757	0.17028086	0.02386019	0.03767496	0.13213243	-0.041861724	0.07512499	0.008537599	0.017087929	0.048221394
0.038568877	0.010683309	0.09357878	0.12127663	-0.0018009578	0.0036408487	-0.05381612	0.10790681	-0.05321019	-0.10330138	0.01507524	0.023291206	0.06404839	0.070062004	-0.06303	-0.029805228
-0.01611784	-0.0376452	0.08587366	0.02895572	0.15753672	0.0027285677	-0.07920373	0.10601757	0.019958606	0.10290736	-0.03159514	0.12394486	-0.04611334	0.10735327	-0.0880806	-0.100589834
-0.03473401	0.0368646	0.06461994	0.050290026	0.0284845	0.010366989	0.019258408	0.011032816	-0.07283565	0.0161105	0.10304127	-0.059694845	0.10411045	-0.084964015	0.058099627	0.03940066
0.041893292	0.050176185	0.035909794	-0.06800995	0.09404567	0.018172408	-0.034733236	0.16695459	0.073422566	0.06944702	0.043830268	-0.03015047	0.053633396	0.02949843	-0.013844614	-0.13211754
0.017883973	0.022655318	-0.007435445	-0.0029201382	0.080780365	0.010617493	0.0144750355	0.023345526	-0.0071498873	0.07636149	0.023105659	-0.0043556574	0.018931318	0.0038048495	0.026258703	-0.06225432
-0.106267415	0.09033463	0.007127495	0.03238924	-0.02512809	0.0939728	0.06619332	0.005134059	0.021295574	-0.0917738	0.0050798235	0.07865399	0.050197527	0.0191018	-0.07940397	-0.14675887
-0.0123603325	0.06698223	0.043808185	-0.056991886	0.12497349	0.0068660094	-0.03985339	0.006787011	-0.07216925	-0.073255196	0.12758066	0.050500818	0.06609184	0.046429142	-0.08336464	-0.025774848
0.08493025	0.0296478	0.035298303	0.03777495	-0.0044120997	-0.002140226	0.08692307	0.029313084	0.03405576	0.11731613	0.10287647	0.03966342	-0.120640494	0.20178479	-0.020527966	0.011082701
0.009619024	0.020981265	0.04547052	-0.12205623	-0.042476308	-0.0064017107	0.05908766	0.17505221	-0.10461809	0.061280396	-0.011593475	0.100338526	0.027814938	0.020916462	0.009497403	-0.015414048
-0.015197402	0.033605766	-0.061609406	0.04689663	0.018108508	0.08677025	0.023213193	0.053025007	-0.010996251	0.042952176	0.029618602	-0.013267172	0.057350647	0.053340252	-0.01690362	-0.10186001
